O*NET-SOC Code,Element Name,Data Value
17-2031.00,Stamina,1
17-2031.00,Extent Flexibility,1.62
17-2031.00,Dynamic Flexibility,1
17-2031.00,Gross Body Coordination,1
17-2031.00,Gross Body Equilibrium,1
17-2031.00,Near Vision,3.88
17-2031.00,Far Vision,3
17-2031.00,Visual Color Discrimination,2.88
17-2031.00,Night Vision,1
17-2031.00,Peripheral Vision,1
17-2031.00,Depth Perception,2.38
17-2031.00,Glare Sensitivity,1
17-2031.00,Hearing Sensitivity,2.25
17-2031.00,Auditory Attention,2.25
17-2031.00,Sound Localization,1
17-2031.00,Speech Recognition,3.62
17-2031.00,Speech Clarity,3.38
17-2041.00,Oral Comprehension,4
17-2041.00,Written Comprehension,4.12
17-2041.00,Oral Expression,3.75
17-2041.00,Written Expression,3.25
17-2041.00,Fluency of Ideas,3.75
17-2041.00,Originality,3.75
17-2041.00,Problem Sensitivity,4
17-2041.00,Deductive Reasoning,4
17-2041.00,Inductive Reasoning,3.88
17-2041.00,Information Ordering,4
17-2041.00,Category Flexibility,4
17-2041.00,Mathematical Reasoning,4
17-2041.00,Number Facility,3.75
17-2041.00,Memorization,2.75
17-2041.00,Speed of Closure,3
17-2041.00,Flexibility of Closure,3.5
17-2041.00,Perceptual Speed,3.38
17-2041.00,Spatial Orientation,1.12
17-2041.00,Visualization,3.25
17-2041.00,Selective Attention,3.25
17-2041.00,Time Sharing,2.5
17-2041.00,Arm-Hand Steadiness,1.75
17-2041.00,Manual Dexterity,1.12
17-2041.00,Finger Dexterity,2
17-2041.00,Control Precision,1.62
17-2041.00,Multilimb Coordination,1
17-2041.00,Response Orientation,1
17-2041.00,Rate Control,1.62
17-2041.00,Reaction Time,1.62
17-2041.00,Wrist-Finger Speed,1.62
17-2041.00,Speed of Limb Movement,1
17-2041.00,Static Strength,1
17-2041.00,Explosive Strength,1
17-2041.00,Dynamic Strength,1
17-2041.00,Trunk Strength,1.62
17-2041.00,Stamina,1
17-2041.00,Extent Flexibility,1
17-2041.00,Dynamic Flexibility,1
17-2041.00,Gross Body Coordination,1
17-2041.00,Gross Body Equilibrium,1
17-2041.00,Near Vision,3.62
17-2041.00,Far Vision,3.25
17-2041.00,Visual Color Discrimination,3
17-2041.00,Night Vision,1
17-2041.00,Peripheral Vision,1
17-2041.00,Depth Perception,2.12
17-2041.00,Glare Sensitivity,1
17-2041.00,Hearing Sensitivity,2.38
17-2041.00,Auditory Attention,2.62
17-2041.00,Sound Localization,1
17-2041.00,Speech Recognition,3.12
17-2041.00,Speech Clarity,3.25
17-2051.00,Oral Comprehension,4
17-2051.00,Written Comprehension,3.88
17-2051.00,Oral Expression,4
17-2051.00,Written Expression,3.88
17-2051.00,Fluency of Ideas,3.5
17-2051.00,Originality,3.38
17-2051.00,Problem Sensitivity,4
17-2051.00,Deductive Reasoning,4
17-2051.00,Inductive Reasoning,4
17-2051.00,Information Ordering,4
17-2051.00,Category Flexibility,3.88
17-2051.00,Mathematical Reasoning,3.88
17-2051.00,Number Facility,3.75
17-2051.00,Memorization,2.88
17-2051.00,Speed of Closure,3
17-2051.00,Flexibility of Closure,3.75
17-2051.00,Perceptual Speed,3.5
17-2051.00,Spatial Orientation,2
17-2051.00,Visualization,3.75
17-2051.00,Selective Attention,3
17-2051.00,Time Sharing,2.88
17-2051.00,Arm-Hand Steadiness,1.12
17-2051.00,Manual Dexterity,1.12
17-2051.00,Finger Dexterity,2.62
17-2051.00,Control Precision,1.88
17-2051.00,Multilimb Coordination,1.88
17-2051.00,Response Orientation,1
17-2051.00,Rate Control,1
17-2051.00,Reaction Time,1
17-2051.00,Wrist-Finger Speed,1
17-2051.00,Speed of Limb Movement,1
17-2051.00,Static Strength,1
17-2051.00,Explosive Strength,1
17-2051.00,Dynamic Strength,1
17-2051.00,Trunk Strength,1.12
17-2051.00,Stamina,1
17-2051.00,Extent Flexibility,1
17-2051.00,Dynamic Flexibility,1
17-2051.00,Gross Body Coordination,1
17-2051.00,Gross Body Equilibrium,1
17-2051.00,Near Vision,3.75
17-2051.00,Far Vision,3.5
17-2051.00,Visual Color Discrimination,2.75
17-2051.00,Night Vision,1
17-2051.00,Peripheral Vision,1.12
17-2051.00,Depth Perception,2.62
17-2051.00,Glare Sensitivity,1.12
17-2051.00,Hearing Sensitivity,2.75
17-2051.00,Auditory Attention,2.88
17-2051.00,Sound Localization,1.12
17-2051.00,Speech Recognition,3.5
17-2051.00,Speech Clarity,3.5
17-2051.01,Oral Comprehension,4
17-2051.01,Written Comprehension,4
17-2051.01,Oral Expression,4
17-2051.01,Written Expression,4
17-2051.01,Fluency of Ideas,3.75
17-2051.01,Originality,3.12
17-2051.01,Problem Sensitivity,4
17-2051.01,Deductive Reasoning,4.12
17-2051.01,Inductive Reasoning,4
17-2051.01,Information Ordering,4
17-2051.01,Category Flexibility,3.88
17-2051.01,Mathematical Reasoning,4
17-2051.01,Number Facility,3.62
17-2051.01,Memorization,2.62
17-2051.01,Speed of Closure,2.62
17-2051.01,Flexibility of Closure,3
17-2051.01,Perceptual Speed,3
17-2051.01,Spatial Orientation,1.62
17-2051.01,Visualization,3.88
17-2051.01,Selective Attention,3.12
17-2051.01,Time Sharing,2.75
17-2051.01,Arm-Hand Steadiness,1.62
17-2051.01,Manual Dexterity,1.75
17-2051.01,Finger Dexterity,2.38
17-2051.01,Control Precision,2
17-2051.01,Multilimb Coordination,1.5
17-2051.01,Response Orientation,1
17-2051.01,Rate Control,1
17-2051.01,Reaction Time,1
17-2051.01,Wrist-Finger Speed,1.5
17-2051.01,Speed of Limb Movement,1
17-2051.01,Static Strength,1
17-2051.01,Explosive Strength,1
17-2051.01,Dynamic Strength,1
17-2051.01,Trunk Strength,1.75
17-2051.01,Stamina,1
17-2051.01,Extent Flexibility,1
17-2051.01,Dynamic Flexibility,1
17-2051.01,Gross Body Coordination,1
17-2051.01,Gross Body Equilibrium,1
17-2051.01,Near Vision,3.75
17-2051.01,Far Vision,3.12
17-2051.01,Visual Color Discrimination,2.5
17-2051.01,Night Vision,1
17-2051.01,Peripheral Vision,1
17-2051.01,Depth Perception,2
17-2051.01,Glare Sensitivity,1
17-2051.01,Hearing Sensitivity,2
17-2051.01,Auditory Attention,2
17-2051.01,Sound Localization,1
17-2051.01,Speech Recognition,3.62
17-2051.01,Speech Clarity,3.75
17-2061.00,Oral Comprehension,4
17-2061.00,Written Comprehension,4
17-2061.00,Oral Expression,3.88
17-2061.00,Written Expression,3.5
17-2061.00,Fluency of Ideas,3.12
17-2061.00,Originality,3.25
17-2061.00,Problem Sensitivity,4
17-2061.00,Deductive Reasoning,4
17-2061.00,Inductive Reasoning,4
17-2061.00,Information Ordering,3.75
17-2061.00,Category Flexibility,3.25
17-2061.00,Mathematical Reasoning,3
17-2061.00,Number Facility,2.75
17-2061.00,Memorization,2.5
17-2061.00,Speed of Closure,2
17-2061.00,Flexibility of Closure,3
17-2061.00,Perceptual Speed,2.5
17-2061.00,Spatial Orientation,1
17-2061.00,Visualization,3
17-2061.00,Selective Attention,3
17-2061.00,Time Sharing,2
17-2061.00,Arm-Hand Steadiness,2.25
17-2061.00,Manual Dexterity,2.12
17-2061.00,Finger Dexterity,2.75
17-2061.00,Control Precision,1.88
17-2061.00,Multilimb Coordination,1
17-2061.00,Response Orientation,1
17-2061.00,Rate Control,1
17-2061.00,Reaction Time,1
17-2061.00,Wrist-Finger Speed,1.12
17-2061.00,Speed of Limb Movement,1
17-2061.00,Static Strength,1
17-2061.00,Explosive Strength,1
17-2061.00,Dynamic Strength,1
17-2061.00,Trunk Strength,1.25
17-2061.00,Stamina,1
17-2061.00,Extent Flexibility,1
17-2061.00,Dynamic Flexibility,1
17-2061.00,Gross Body Coordination,1
17-2061.00,Gross Body Equilibrium,1
17-2061.00,Near Vision,3.75
17-2061.00,Far Vision,2.38
17-2061.00,Visual Color Discrimination,2.62
17-2061.00,Night Vision,1
17-2061.00,Peripheral Vision,1
17-2061.00,Depth Perception,2
17-2061.00,Glare Sensitivity,1
17-2061.00,Hearing Sensitivity,1.88
17-2061.00,Auditory Attention,2
17-2061.00,Sound Localization,1.12
17-2061.00,Speech Recognition,3.38
17-2061.00,Speech Clarity,3.38
17-2071.00,Oral Comprehension,4
17-2071.00,Written Comprehension,4
17-2071.00,Oral Expression,3.75
17-2071.00,Written Expression,3.88
17-2071.00,Fluency of Ideas,3.38
17-2071.00,Originality,3.25
17-2071.00,Problem Sensitivity,4
17-2071.00,Deductive Reasoning,4
17-2071.00,Inductive Reasoning,3.75
17-2071.00,Information Ordering,3.88
17-2071.00,Category Flexibility,3.88
17-2071.00,Mathematical Reasoning,3.38
17-2071.00,Number Facility,3.38
17-2071.00,Memorization,2.62
17-2071.00,Speed of Closure,2.12
17-2071.00,Flexibility of Closure,3
17-2071.00,Perceptual Speed,2.88
17-2071.00,Spatial Orientation,1.12
17-2071.00,Visualization,3.12
17-2071.00,Selective Attention,3
17-2071.00,Time Sharing,2.88
17-2071.00,Arm-Hand Steadiness,2.25
17-2071.00,Manual Dexterity,2
17-2071.00,Finger Dexterity,2.5
17-2071.00,Control Precision,2
17-2071.00,Multilimb Coordination,1.12
17-2071.00,Response Orientation,1.12
17-2071.00,Rate Control,1.12
17-2071.00,Reaction Time,1.12
17-2071.00,Wrist-Finger Speed,1.38
17-2071.00,Speed of Limb Movement,1
17-2071.00,Static Strength,1
17-2071.00,Explosive Strength,1
17-2071.00,Dynamic Strength,1
17-2071.00,Trunk Strength,1.38
17-2071.00,Stamina,1
17-2071.00,Extent Flexibility,1.25
17-2071.00,Dynamic Flexibility,1
17-2071.00,Gross Body Coordination,1
17-2071.00,Gross Body Equilibrium,1
17-2071.00,Near Vision,3.75
17-2071.00,Far Vision,2.88
17-2071.00,Visual Color Discrimination,2.88
17-2071.00,Night Vision,1
17-2071.00,Peripheral Vision,1
17-2071.00,Depth Perception,2
17-2071.00,Glare Sensitivity,1
17-2071.00,Hearing Sensitivity,2.12
17-2071.00,Auditory Attention,2.12
17-2071.00,Sound Localization,1
17-2071.00,Speech Recognition,3.5
17-2071.00,Speech Clarity,3.25
17-2072.00,Oral Comprehension,4
17-2072.00,Written Comprehension,4
17-2072.00,Oral Expression,4
17-2072.00,Written Expression,3.75
17-2072.00,Fluency of Ideas,3.5
17-2072.00,Originality,3.25
17-2072.00,Problem Sensitivity,4
17-2072.00,Deductive Reasoning,4
17-2072.00,Inductive Reasoning,4
17-2072.00,Information Ordering,3.88
17-2072.00,Category Flexibility,3.5
17-2072.00,Mathematical Reasoning,3.75
17-2072.00,Number Facility,3.25
17-2072.00,Memorization,2.75
17-2072.00,Speed of Closure,2.88
17-2072.00,Flexibility of Closure,3.25
17-2072.00,Perceptual Speed,3
17-2072.00,Spatial Orientation,1.12
17-2072.00,Visualization,3.38
17-2072.00,Selective Attention,3.38
17-2072.00,Time Sharing,2.88
17-2072.00,Arm-Hand Steadiness,2.88
17-2072.00,Manual Dexterity,2.75
17-2072.00,Finger Dexterity,3.12
17-2072.00,Control Precision,2.75
17-2072.00,Multilimb Coordination,2
17-2072.00,Response Orientation,2
17-2072.00,Rate Control,2
17-2072.00,Reaction Time,2
17-2072.00,Wrist-Finger Speed,2
17-2072.00,Speed of Limb Movement,1
17-2072.00,Static Strength,1.75
17-2072.00,Explosive Strength,1
17-2072.00,Dynamic Strength,1.75
17-2072.00,Trunk Strength,1.88
17-2072.00,Stamina,1.62
17-2072.00,Extent Flexibility,1.62
17-2072.00,Dynamic Flexibility,1
17-2072.00,Gross Body Coordination,1.62
17-2072.00,Gross Body Equilibrium,1.75
17-2072.00,Near Vision,3.88
17-2072.00,Far Vision,3
17-2072.00,Visual Color Discrimination,3.25
17-2072.00,Night Vision,1
17-2072.00,Peripheral Vision,1
17-2072.00,Depth Perception,2.12
17-2072.00,Glare Sensitivity,1
17-2072.00,Hearing Sensitivity,2.75
17-2072.00,Auditory Attention,2.12
17-2072.00,Sound Localization,1
17-2072.00,Speech Recognition,3.12
17-2072.00,Speech Clarity,3.25
17-2072.01,Oral Comprehension,4
17-2072.01,Written Comprehension,3.88
17-2072.01,Oral Expression,3.75
17-2072.01,Written Expression,3.38
17-2072.01,Fluency of Ideas,3.25
17-2072.01,Originality,3
17-2072.01,Problem Sensitivity,4
17-2072.01,Deductive Reasoning,4
17-2072.01,Inductive Reasoning,3.88
17-2072.01,Information Ordering,3.75
17-2072.01,Category Flexibility,3.25
17-2072.01,Mathematical Reasoning,2.88
17-2072.01,Number Facility,2.88
17-2072.01,Memorization,2.12
17-2072.01,Speed of Closure,2.12
17-2072.01,Flexibility of Closure,2.75
17-2072.01,Perceptual Speed,2.38
17-2072.01,Spatial Orientation,1.12
17-2072.01,Visualization,2.88
17-2072.01,Selective Attention,2.88
17-2072.01,Time Sharing,2.25
17-2072.01,Arm-Hand Steadiness,2.12
17-2072.01,Manual Dexterity,2.12
17-2072.01,Finger Dexterity,2.25
17-2072.01,Control Precision,2.25
17-2072.01,Multilimb Coordination,1.25
17-2072.01,Response Orientation,1
17-2072.01,Rate Control,1.62
17-2072.01,Reaction Time,1.75
17-2072.01,Wrist-Finger Speed,2
17-2072.01,Speed of Limb Movement,1.12
17-2072.01,Static Strength,1.12
17-2072.01,Explosive Strength,1
17-2072.01,Dynamic Strength,1
17-2072.01,Trunk Strength,2.25
17-2072.01,Stamina,1
17-2072.01,Extent Flexibility,1.88
17-2072.01,Dynamic Flexibility,1
17-2072.01,Gross Body Coordination,1
17-2072.01,Gross Body Equilibrium,1
17-2072.01,Near Vision,3.75
17-2072.01,Far Vision,2.62
17-2072.01,Visual Color Discrimination,2.38
17-2072.01,Night Vision,1
17-2072.01,Peripheral Vision,1
17-2072.01,Depth Perception,1.88
17-2072.01,Glare Sensitivity,1
17-2072.01,Hearing Sensitivity,2.12
17-2072.01,Auditory Attention,2.12
17-2072.01,Sound Localization,1
17-2072.01,Speech Recognition,3.62
17-2072.01,Speech Clarity,3.62
17-2081.00,Oral Comprehension,4.25
17-2081.00,Written Comprehension,4.5
17-2081.00,Oral Expression,4.12
17-2081.00,Written Expression,4.12
17-2081.00,Fluency of Ideas,3.5
17-2081.00,Originality,3.5
17-2081.00,Problem Sensitivity,4.25
17-2081.00,Deductive Reasoning,4.12
17-2081.00,Inductive Reasoning,4
17-2081.00,Information Ordering,3.5
17-2081.00,Category Flexibility,3.38
17-2081.00,Mathematical Reasoning,3.5
17-2081.00,Number Facility,3.5
17-2081.00,Memorization,3.12
17-2081.00,Speed of Closure,3
17-2081.00,Flexibility of Closure,3.38
17-2081.00,Perceptual Speed,3.12
17-2081.00,Spatial Orientation,1.12
17-2081.00,Visualization,3.38
17-2081.00,Selective Attention,3.12
17-2081.00,Time Sharing,2.75
17-2081.00,Arm-Hand Steadiness,1.12
17-2081.00,Manual Dexterity,1
17-2081.00,Finger Dexterity,2.12
17-2081.00,Control Precision,1.62
17-2081.00,Multilimb Coordination,1.62
17-2081.00,Response Orientation,1
17-2081.00,Rate Control,1
17-2081.00,Reaction Time,1
17-2081.00,Wrist-Finger Speed,1
17-2081.00,Speed of Limb Movement,1
17-2081.00,Static Strength,1
17-2081.00,Explosive Strength,1
17-2081.00,Dynamic Strength,1
17-2081.00,Trunk Strength,1.25
17-2081.00,Stamina,1
17-2081.00,Extent Flexibility,1
17-2081.00,Dynamic Flexibility,1
17-2081.00,Gross Body Coordination,1
17-2081.00,Gross Body Equilibrium,1
17-2081.00,Near Vision,3.75
17-2081.00,Far Vision,3.12
17-2081.00,Visual Color Discrimination,2.75
17-2081.00,Night Vision,1
17-2081.00,Peripheral Vision,1
17-2081.00,Depth Perception,2
17-2081.00,Glare Sensitivity,1
17-2081.00,Hearing Sensitivity,2.38
17-2081.00,Auditory Attention,2.25
17-2081.00,Sound Localization,1.12
17-2081.00,Speech Recognition,3.62
17-2081.00,Speech Clarity,3.62
17-2081.01,Oral Comprehension,4
17-2081.01,Written Comprehension,4
17-2081.01,Oral Expression,4
17-2081.01,Written Expression,3.88
17-2081.01,Fluency of Ideas,3.62
17-2081.01,Originality,3.5
17-2081.01,Problem Sensitivity,4
17-2081.01,Deductive Reasoning,4
17-2081.01,Inductive Reasoning,3.88
17-2081.01,Information Ordering,3.88
17-2081.01,Category Flexibility,3.62
17-2081.01,Mathematical Reasoning,3.88
17-2081.01,Number Facility,3.5
17-2081.01,Memorization,2.38
17-2081.01,Speed of Closure,2.62
17-2081.01,Flexibility of Closure,3.38
17-2081.01,Perceptual Speed,2.88
17-2081.01,Spatial Orientation,1.5
17-2081.01,Visualization,3.75
17-2081.01,Selective Attention,3.25
17-2081.01,Time Sharing,2.5
17-2081.01,Arm-Hand Steadiness,1
17-2081.01,Manual Dexterity,1
17-2081.01,Finger Dexterity,2.38
17-2081.01,Control Precision,1.75
17-2081.01,Multilimb Coordination,1.62
17-2081.01,Response Orientation,1
17-2081.01,Rate Control,1
17-2081.01,Reaction Time,1
17-2081.01,Wrist-Finger Speed,1
17-2081.01,Speed of Limb Movement,1
17-2081.01,Static Strength,1
17-2081.01,Explosive Strength,1
17-2081.01,Dynamic Strength,1
17-2081.01,Trunk Strength,1.12
17-2081.01,Stamina,1
17-2081.01,Extent Flexibility,1
17-2081.01,Dynamic Flexibility,1
17-2081.01,Gross Body Coordination,1
17-2081.01,Gross Body Equilibrium,1
17-2081.01,Near Vision,3.75
17-2081.01,Far Vision,3
17-2081.01,Visual Color Discrimination,2.38
17-2081.01,Night Vision,1
17-2081.01,Peripheral Vision,1
17-2081.01,Depth Perception,2.38
17-2081.01,Glare Sensitivity,1
17-2081.01,Hearing Sensitivity,2.12
17-2081.01,Auditory Attention,2.38
17-2081.01,Sound Localization,1
17-2081.01,Speech Recognition,3.38
17-2081.01,Speech Clarity,3.5
17-2111.01,Oral Comprehension,4
17-2111.01,Written Comprehension,4.12
17-2111.01,Oral Expression,4
17-2111.01,Written Expression,4
17-2111.01,Fluency of Ideas,3.75
17-2111.01,Originality,3.5
17-2111.01,Problem Sensitivity,4
17-2111.01,Deductive Reasoning,4
17-2111.01,Inductive Reasoning,4
17-2111.01,Information Ordering,4
17-2111.01,Category Flexibility,3.88
17-2111.01,Mathematical Reasoning,3.5
17-2111.01,Number Facility,3.12
17-2111.01,Memorization,2.88
17-2111.01,Speed of Closure,3.12
17-2111.01,Flexibility of Closure,3.88
17-2111.01,Perceptual Speed,3.25
17-2111.01,Spatial Orientation,2.12
17-2111.01,Visualization,3.38
17-2111.01,Selective Attention,3.25
17-2111.01,Time Sharing,2.62
17-2111.01,Arm-Hand Steadiness,2.25
17-2111.01,Manual Dexterity,1.88
17-2111.01,Finger Dexterity,2.12
17-2111.01,Control Precision,2.12
17-2111.01,Multilimb Coordination,2.12
17-2111.01,Response Orientation,1.75
17-2111.01,Rate Control,1.62
17-2111.01,Reaction Time,2.12
17-2111.01,Wrist-Finger Speed,1.75
17-2111.01,Speed of Limb Movement,1
17-2111.01,Static Strength,2.12
17-2111.01,Explosive Strength,1.38
17-2111.01,Dynamic Strength,1.88
17-2111.01,Trunk Strength,2.25
17-2111.01,Stamina,2
17-2111.01,Extent Flexibility,2.12
17-2111.01,Dynamic Flexibility,1
17-2111.01,Gross Body Coordination,2
17-2111.01,Gross Body Equilibrium,1.88
17-2111.01,Near Vision,3.75
17-2111.01,Far Vision,3.25
17-2111.01,Visual Color Discrimination,2.75
17-2111.01,Night Vision,1.62
17-2111.01,Peripheral Vision,1.75
17-2111.01,Depth Perception,2.5
17-2111.01,Glare Sensitivity,1.75
17-2111.01,Hearing Sensitivity,2.38
17-2111.01,Auditory Attention,2.62
17-2111.01,Sound Localization,1.5
17-2111.01,Speech Recognition,3.62
17-2111.01,Speech Clarity,3.75
17-2111.02,Oral Comprehension,3.75
17-2111.02,Written Comprehension,3.75
17-2111.02,Oral Expression,3.88
17-2111.02,Written Expression,3.62
17-2111.02,Fluency of Ideas,3.12
17-2111.02,Originality,3.12
17-2111.02,Problem Sensitivity,4.12
17-2111.02,Deductive Reasoning,4
17-2111.02,Inductive Reasoning,4
17-2111.02,Information Ordering,3.75
17-2111.02,Category Flexibility,3.75
17-2111.02,Mathematical Reasoning,2.88
17-2111.02,Number Facility,2.75
17-2111.02,Memorization,2.75
17-2111.02,Speed of Closure,2.75
17-2111.02,Flexibility of Closure,3.5
17-2111.02,Perceptual Speed,3.12
17-2111.02,Spatial Orientation,1.38
17-2111.02,Visualization,3.38
17-2111.02,Selective Attention,3
17-2111.02,Time Sharing,2.62
17-2111.02,Arm-Hand Steadiness,1
17-2111.02,Manual Dexterity,1
17-2111.02,Finger Dexterity,2.62
17-2111.02,Control Precision,2
17-2111.02,Multilimb Coordination,2
17-2111.02,Response Orientation,1.12
17-2111.02,Rate Control,1
17-2111.02,Reaction Time,1
17-2111.02,Wrist-Finger Speed,1.12
17-2111.02,Speed of Limb Movement,1
17-2111.02,Static Strength,1.12
17-2111.02,Explosive Strength,1
17-2111.02,Dynamic Strength,1
17-2111.02,Trunk Strength,1.12
17-2111.02,Stamina,1
17-2111.02,Extent Flexibility,1.12
17-2111.02,Dynamic Flexibility,1
17-2111.02,Gross Body Coordination,1.12
17-2111.02,Gross Body Equilibrium,1.12
17-2111.02,Near Vision,3.62
